id,product_code,product_weight_kg,shelf_visibility,product_category,product_price,store_code,store_age_years,total_sales,store_format_Flagship Hypermarket,store_format_Standard Supermarket,store_format_Superstore,store_location_tier_Tier_2,store_location_tier_Tier_3,store_size_Medium,store_size_Small,fat_content_Regular,price_tier_Medium,price_tier_High,price_tier_Premium
row_04947,PRD-QOHMUH,15.603,0.0305,hard drinks,43.18,STORE-OYG,25,753.09,False,True,False,True,False,True,False,False,False,False,False
row_04948,PRD-90O7Y2,15.721,0.0932,Soft Drinks,199.78,STORE-AGY,45,3352.14,False,True,False,False,True,False,False,False,False,False,True
row_04949,PRD-QKDZ1Q,12.850875916323977,0.105,fruits and vegetables,222.8,STORE-T5G,47,677.78,False,False,False,False,False,False,True,True,False,False,True
row_04950,PRD-Y2YYF8,8.41,0.082,Baking Goods,147.75,STORE-HL7,23,1602.7,False,False,True,False,True,True,False,False,False,True,False
row_04951,PRD-4PZT3E,12.850875916323977,0.0699,dairy,220.54,STORE-7WS,47,4230.06,True,False,False,False,True,True,False,False,False,False,True
row_04952,PRD-ORDJGF,19.82,0.0053,DAIRY,271.82,STORE-AGY,45,5041.29,False,True,False,False,True,False,False,False,False,False,True
row_04953,PRD-38JOEC,14.648,0.0096,SNACK FOODS,158.07,STORE-89Z,33,2676.02,False,True,False,False,False,True,False,True,False,True,False
row_04954,PRD-8KYLHT,9.136,0.1699,SNACK FOODS,109.62,STORE-9RG,28,801.36,False,True,False,True,False,False,True,False,True,False,False
row_04956,PRD-0HHXSC,21.197,0.028,Household,72.55,STORE-YLW,35,707.46,False,True,False,False,False,False,True,False,False,False,False
row_04957,PRD-6V1JZP,16.539,0.027,Household,244.25,STORE-HL7,23,6676.1,False,False,True,False,True,True,False,False,False,False,True
row_04958,PRD-VM43VV,9.737,0.182,health and hygiene,156.51,STORE-JOR,34,626.36,False,False,False,False,True,True,False,False,False,True,False
row_04959,PRD-Q2RPUV,8.563,0.034,Health and Hygiene,139.09,STORE-89Z,33,674.16,False,True,False,False,False,True,False,False,True,False,False
row_04960,PRD-0U24IQ,5.691,0.1322,DAIRY,92.24,STORE-HL7,23,1537.47,False,False,True,False,True,True,False,False,False,False,False
row_04961,PRD-08I4W0,5.807,0.0791,Baking Goods,37.83,STORE-YLW,35,685.14,False,True,False,False,False,False,True,False,False,False,False
row_04962,PRD-UMMSR8,11.654,0.0301,Snack Foods,51.5,STORE-HL7,23,634.23,False,False,True,False,True,True,False,False,False,False,False
row_04963,PRD-34LIE3,16.057,0.0,CANNED,94.55,STORE-9RG,28,1298.04,False,True,False,True,False,False,True,False,True,False,False
row_04964,PRD-G7TBTN,15.56,0.0598,snack foods,57.44,STORE-HL7,23,493.87,False,False,True,False,True,True,False,False,False,False,False
row_04966,PRD-6BH3LL,17.369,0.0766,Baking Goods,109.93,STORE-DKU,30,999.58,False,True,False,True,False,True,False,False,True,False,False
row_04967,PRD-097IYP,12.055,0.027,Canned,40.26,STORE-YLW,35,354.44,False,True,False,False,False,False,True,True,False,False,False
row_04968,PRD-T0HICC,13.395,0.1203,snack foods,193.36,STORE-OYG,25,1856.09,False,True,False,True,False,True,False,False,False,False,True
row_04969,PRD-G9LC5B,12.850875916323977,0.1032,Household,33.93,STORE-7WS,47,423.31,True,False,False,False,True,True,False,False,False,False,False
row_04971,PRD-K5635T,10.263,0.029,Baking Goods,115.51,STORE-DKU,30,2778.12,False,True,False,True,False,True,False,False,True,False,False
row_04972,PRD-YLAH3X,15.296,0.0,HOUSEHOLD,108.79,STORE-OYG,25,1570.96,False,True,False,True,False,True,False,False,True,False,False
row_04973,PRD-ULF5VL,5.65,0.0759,Snack Foods,266.39,STORE-AGY,45,7137.55,False,True,False,False,True,False,False,True,False,False,True
row_04975,PRD-FGGUXT,12.850875916323977,0.0568,Snack Foods,63.16,STORE-7WS,47,1670.93,True,False,False,False,True,True,False,True,False,False,False
row_04977,PRD-U0COJB,9.107,0.065,Frozen Foods,185.98,STORE-89Z,33,3192.79,False,True,False,False,False,True,False,False,False,True,False
row_04978,PRD-ZOID71,14.839,0.0868,FRUITS AND VEGETABLES,222.68,STORE-YLW,35,651.37,False,True,False,False,False,False,True,True,False,False,True
row_04979,PRD-YWIQC5,20.53,0.0,Fruits and Vegetables,45.22,STORE-JOR,34,46.65,False,False,False,False,True,True,False,True,False,False,False
row_04980,PRD-9ROJVZ,8.371,0.0833,Frozen Foods,56.73,STORE-DKU,30,452.67,False,True,False,True,False,True,False,True,False,False,False
row_04981,PRD-PJ1TV2,17.824,0.0284,Fruits and Vegetables,142.92,STORE-OYG,25,1072.78,False,True,False,True,False,True,False,True,False,True,False
row_04982,PRD-54IKMO,12.850875916323977,0.264,Fruits and Vegetables,245.38,STORE-T5G,47,504.2,False,False,False,False,False,False,True,True,False,False,True
row_04983,PRD-2UETCH,12.850875916323977,0.0565,Meat,172.82,STORE-T5G,47,352.81,False,False,False,False,False,False,True,False,False,True,False
row_04984,PRD-8LXUM3,6.946,0.061,DAIRY,144.14,STORE-AGY,45,1691.6,False,True,False,False,True,False,False,False,False,True,False
row_04985,PRD-PCUYHY,12.850875916323977,0.0951,Baking Goods,161.25,STORE-7WS,47,4300.68,True,False,False,False,True,True,False,False,False,True,False
row_04988,PRD-6MLGK8,19.232,0.0222,Fruits and Vegetables,181.97,STORE-DKU,30,2563.76,False,True,False,True,False,True,False,True,False,True,False
row_04990,PRD-VTAQXP,5.838,0.0991,Dairy,43.5,STORE-OYG,25,740.98,False,True,False,True,False,True,False,True,False,False,False
row_04991,PRD-WM8LSW,15.264,0.0706,Baking Goods,252.16,STORE-AGY,45,6259.3,False,True,False,False,True,False,False,False,False,False,True
row_04992,PRD-C0AR0O,5.094,0.0285,Snack Foods,106.56,STORE-HL7,23,2094.32,False,False,True,False,True,True,False,True,True,False,False
row_04993,PRD-9QWB0H,6.589,0.0237,Breads,103.85,STORE-AGY,45,1756.71,False,True,False,False,True,False,False,False,True,False,False
row_04994,PRD-VB2Y6O,12.850875916323977,0.0193,Health and Hygiene,193.22,STORE-HL7,23,2918.91,False,False,True,False,True,True,False,False,False,False,True
row_04996,PRD-K3I8BZ,12.046,0.1179,Soft Drinks,190.49,STORE-HL7,23,359.62,False,False,True,False,True,True,False,False,False,False,True
row_04997,PRD-ZVRERW,17.154,0.0336,dairy,92.19,STORE-89Z,33,887.55,False,True,False,False,False,True,False,False,False,False,False
row_04998,PRD-K1Z5BY,11.228,0.0429,SNACK FOODS,175.78,STORE-YLW,35,2017.35,False,True,False,False,False,False,True,False,False,True,False
row_04999,PRD-97XGCK,15.62,0.0834,Baking Goods,107.41,STORE-DKU,30,1761.41,False,True,False,True,False,True,False,False,True,False,False
row_05000,PRD-94QTWZ,7.923,0.198,meat,184.37,STORE-JOR,34,390.07,False,False,False,False,True,True,False,False,False,True,False
row_05001,PRD-IFY7O0,12.850875916323977,0.0426,FRUITS AND VEGETABLES,178.12,STORE-AGY,45,3819.32,False,True,False,False,True,False,False,True,False,True,False
row_05002,PRD-PJ1TV2,17.346,0.0311,FRUITS AND VEGETABLES,141.55,STORE-9RG,28,1273.22,False,True,False,True,False,False,True,True,True,False,False
row_05003,PRD-X5M8PJ,5.03,0.1268,Snack Foods,144.35,STORE-AGY,45,1782.81,False,True,False,False,True,False,False,True,False,True,False
row_05005,PRD-QDI07H,17.544,0.1528,Dairy,246.89,STORE-89Z,33,3828.12,False,True,False,False,False,True,False,True,False,False,True
row_05006,PRD-IZED1I,12.850875916323977,0.0371,SNACK FOODS,144.4,STORE-7WS,47,4029.01,True,False,False,False,True,True,False,True,False,True,False
row_05007,PRD-R1N6UV,18.831,0.0137,household,230.4,STORE-DKU,30,1328.04,False,True,False,True,False,True,False,False,False,False,True
row_05008,PRD-9S9WWR,16.38,0.076,Fruits and Vegetables,100.4,STORE-9RG,28,1596.38,False,True,False,True,False,False,True,True,True,False,False
row_05009,PRD-TIGUE8,12.850875916323977,0.0627,HOUSEHOLD,128.42,STORE-7WS,47,1597.54,True,False,False,False,True,True,False,False,True,False,False
row_05010,PRD-TFZHI9,12.850875916323977,0.1492,health and hygiene,95.11,STORE-7WS,47,2507.53,True,False,False,False,True,True,False,False,True,False,False
row_05011,PRD-3IMLYS,12.46,0.0358,Fruits and Vegetables,247.03,STORE-JOR,34,261.27,False,False,False,False,True,True,False,True,False,False,True
row_05012,PRD-TRMI8Q,13.394,0.0121,Others,183.31,STORE-9RG,28,3187.19,False,True,False,True,False,False,True,False,False,True,False
row_05013,PRD-IMZXFQ,7.017,0.0226,frozen foods,259.1,STORE-YLW,35,2919.66,False,True,False,False,False,False,True,False,False,False,True
row_05014,PRD-MY5ZPJ,12.850875916323977,0.0326,HARD DRINKS,115.87,STORE-7WS,47,2390.29,True,False,False,False,True,True,False,False,True,False,False
row_05015,PRD-HU814P,12.850875916323977,0.0165,Baking Goods,74.08,STORE-T5G,47,140.32,False,False,False,False,False,False,True,False,False,False,False
row_05016,PRD-HDPJSA,6.414,0.2043,canned,260.05,STORE-JOR,34,252.67,False,False,False,False,True,True,False,False,False,False,True
row_05017,PRD-UUTRXG,12.92,0.0237,fruits and vegetables,183.79,STORE-DKU,30,1295.2,False,True,False,True,False,True,False,False,False,True,False
row_05019,PRD-LI16DH,11.986,0.019,frozen foods,253.63,STORE-89Z,33,4914.56,False,True,False,False,False,True,False,False,False,False,True
row_05020,PRD-K3I8BZ,11.695,0.1152,Soft Drinks,182.22,STORE-OYG,25,2671.82,False,True,False,True,False,True,False,False,False,True,False
row_05022,PRD-91ZPKY,17.272,0.1148,Frozen Foods,253.41,STORE-89Z,33,4356.57,False,True,False,False,False,True,False,False,False,False,True
row_05024,PRD-ITKQO4,5.842,0.1539,MEAT,158.62,STORE-89Z,33,1562.34,False,True,False,False,False,True,False,True,False,True,False
row_05026,PRD-X7AKU0,12.850875916323977,0.1275,Health and Hygiene,121.06,STORE-T5G,47,233.45,False,False,False,False,False,False,True,False,True,False,False
row_05027,PRD-6DXZJ1,13.01,0.0704,Snack Foods,64.71,STORE-AGY,45,382.35,False,True,False,False,True,False,False,True,False,False,False
row_05028,PRD-T2DADY,16.858,0.0,OTHERS,78.05,STORE-HL7,23,980.18,False,False,True,False,True,True,False,False,False,False,False
row_05029,PRD-GZ27FH,16.436,0.0658,Canned,98.9,STORE-89Z,33,1655.35,False,True,False,False,False,True,False,False,True,False,False
row_05030,PRD-6BH3LL,17.285,0.08,BAKING GOODS,110.3,STORE-OYG,25,1123.38,False,True,False,True,False,True,False,False,True,False,False
row_05031,PRD-QIP98Q,8.67,0.0653,Soft Drinks,146.86,STORE-YLW,35,2017.26,False,True,False,False,False,False,True,False,False,True,False
row_05032,PRD-F075N4,15.147,0.0,snack foods,174.58,STORE-DKU,30,4739.92,False,True,False,True,False,True,False,True,False,True,False
row_05037,PRD-237WI9,11.015,0.0516,FROZEN FOODS,58.58,STORE-YLW,35,975.5,False,True,False,False,False,False,True,False,False,False,False
row_05038,PRD-HCAZ89,13.679,0.0187,snack foods,77.47,STORE-HL7,23,228.78,False,False,True,False,True,True,False,True,False,False,False
row_05039,PRD-0AB7R8,12.850875916323977,0.2964,Fruits and Vegetables,167.87,STORE-T5G,47,174.94,False,False,False,False,False,False,True,True,False,True,False
row_05040,PRD-QP5M3G,7.515,0.0158,Canned,90.54,STORE-DKU,30,2224.87,False,True,False,True,False,True,False,False,False,False,False
row_05041,PRD-B7ITAT,11.433,0.2172,Baking Goods,152.35,STORE-JOR,34,433.2,False,False,False,False,True,True,False,False,False,True,False
row_05042,PRD-P6SDYY,19.808,0.0,MEAT,167.22,STORE-AGY,45,3557.36,False,True,False,False,True,False,False,True,False,True,False
row_05043,PRD-7JHXTX,9.104,0.1303,HOUSEHOLD,172.58,STORE-OYG,25,2082.65,False,True,False,True,False,True,False,False,False,True,False
row_05044,PRD-PJGDSY,12.850875916323977,0.2586,snack foods,151.08,STORE-T5G,47,160.96,False,False,False,False,False,False,True,False,False,True,False
row_05046,PRD-72AAVH,15.146,0.054,meat,242.92,STORE-AGY,45,4817.52,False,True,False,False,True,False,False,False,False,False,True
row_05048,PRD-GNJ6OM,15.916,0.1062,Baking Goods,184.79,STORE-YLW,35,1134.37,False,True,False,False,False,False,True,True,False,True,False
row_05049,PRD-1I4EOY,12.850875916323977,0.0366,FRUITS AND VEGETABLES,212.2,STORE-7WS,47,4394.07,True,False,False,False,True,True,False,False,False,False,True
row_05050,PRD-UVYP1N,12.850875916323977,0.0929,Snack Foods,161.83,STORE-7WS,47,6117.95,True,False,False,False,True,True,False,True,False,True,False
row_05052,PRD-LI16DH,12.14,0.0191,FROZEN FOODS,254.36,STORE-9RG,28,6115.24,False,True,False,True,False,False,True,False,False,False,True
row_05056,PRD-JZ2N82,13.13,0.1,Household,46.24,STORE-89Z,33,639.94,False,True,False,False,False,True,False,False,False,False,False
row_05057,PRD-OEQXOC,12.850875916323977,0.032,Breakfast,50.14,STORE-7WS,47,1551.42,True,False,False,False,True,True,False,True,False,False,False
row_05058,PRD-994LX9,12.850875916323977,0.2528,Dairy,107.34,STORE-T5G,47,198.91,False,False,False,False,False,False,True,False,True,False,False
row_05059,PRD-D4K7YJ,12.850875916323977,0.1375,starchy foods,182.03,STORE-7WS,47,6161.08,True,False,False,False,True,True,False,True,False,True,False
row_05060,PRD-1FEQOX,18.718,0.0911,SNACK FOODS,251.25,STORE-YLW,35,4980.61,False,True,False,False,False,False,True,False,False,False,True
row_05061,PRD-VM43VV,9.587,0.1094,Health and Hygiene,158.31,STORE-9RG,28,2570.73,False,True,False,True,False,False,True,False,False,True,False
row_05062,PRD-TOTSN5,17.122,0.0537,STARCHY FOODS,46.07,STORE-DKU,30,583.3,False,True,False,True,False,True,False,True,False,False,False
row_05064,PRD-9789H0,17.822,0.027,BAKING GOODS,245.74,STORE-DKU,30,3097.83,False,True,False,True,False,True,False,True,False,False,True
row_05065,PRD-OS7E3D,9.459,0.0306,HOUSEHOLD,46.54,STORE-OYG,25,700.43,False,True,False,True,False,True,False,False,False,False,False
row_05066,PRD-WEWPGV,15.365,0.1131,Snack Foods,229.23,STORE-AGY,45,4367.58,False,True,False,False,True,False,False,False,False,False,True
row_05067,PRD-KE6H76,8.357,0.0307,baking goods,98.53,STORE-HL7,23,1874.1,False,False,True,False,True,True,False,True,True,False,False
row_05068,PRD-884JXZ,16.745,0.0322,FROZEN FOODS,149.28,STORE-OYG,25,2311.84,False,True,False,True,False,True,False,False,False,True,False
row_05069,PRD-BGLSH8,12.850875916323977,0.0314,Household,38.13,STORE-7WS,47,974.35,True,False,False,False,True,True,False,False,False,False,False
row_05070,PRD-CTXCWN,16.666,0.0185,SOFT DRINKS,155.2,STORE-YLW,35,1132.6,False,True,False,False,False,False,True,False,False,True,False
row_05071,PRD-EOGKKC,14.734,0.0,Others,54.87,STORE-JOR,34,54.46,False,False,False,False,True,True,False,False,False,False,False
row_05072,PRD-UZS9IM,12.850875916323977,0.075,soft drinks,163.65,STORE-T5G,47,789.84,False,False,False,False,False,False,True,False,False,True,False
row_05073,PRD-HDPJSA,6.326,0.0,Canned,266.17,STORE-HL7,23,2882.2,False,False,True,False,True,True,False,False,False,False,True
row_05074,PRD-C3Y7HA,16.675,0.02,Fruits and Vegetables,48.66,STORE-HL7,23,462.42,False,False,True,False,True,True,False,False,False,False,False
row_05075,PRD-X36ZHB,10.585,0.025,Baking Goods,169.27,STORE-89Z,33,3870.74,False,True,False,False,False,True,False,True,False,True,False
row_05076,PRD-GS8W0Q,11.027,0.0498,Fruits and Vegetables,252.86,STORE-AGY,45,4472.68,False,True,False,False,True,False,False,False,False,False,True
row_05077,PRD-VI7F16,12.850875916323977,0.0701,snack foods,118.4,STORE-7WS,47,1738.37,True,False,False,False,True,True,False,True,True,False,False
row_05078,PRD-MH7GX8,12.850875916323977,0.1043,Dairy,53.95,STORE-7WS,47,1939.19,True,False,False,False,True,True,False,False,False,False,False
row_05079,PRD-36I5A7,12.850875916323977,0.0266,fruits and vegetables,170.01,STORE-7WS,47,4295.79,True,False,False,False,True,True,False,False,False,True,False
row_05080,PRD-CLVEHR,15.932,0.1674,FROZEN FOODS,33.43,STORE-AGY,45,352.47,False,True,False,False,True,False,False,True,False,False,False
row_05081,PRD-PRFP9S,14.665,0.0259,Frozen Foods,77.68,STORE-YLW,35,964.1,False,True,False,False,False,False,True,False,False,False,False
row_05082,PRD-22ZACS,17.541,0.0839,Breads,199.37,STORE-HL7,23,1830.0,False,False,True,False,True,True,False,False,False,False,True
row_05083,PRD-0QD58X,17.295,0.026,BREADS,47.15,STORE-JOR,34,88.73,False,False,False,False,True,True,False,True,False,False,False
row_05084,PRD-TV6685,12.850875916323977,0.0512,Fruits and Vegetables,150.85,STORE-7WS,47,4673.81,True,False,False,False,True,True,False,False,False,True,False
row_05085,PRD-7Y9HQQ,12.971,0.0,Starchy Foods,257.26,STORE-9RG,28,2467.83,False,True,False,True,False,False,True,False,False,False,True
row_05086,PRD-V1VXVU,5.387,0.0915,Health and Hygiene,99.76,STORE-9RG,28,2608.18,False,True,False,True,False,False,True,False,True,False,False
row_05087,PRD-DSN8CW,15.895,0.0,snack foods,175.2,STORE-AGY,45,6459.67,False,True,False,False,True,False,False,True,False,True,False
row_05088,PRD-533CFS,12.850875916323977,0.0239,household,142.83,STORE-7WS,47,3780.66,True,False,False,False,True,True,False,False,False,True,False
row_05089,PRD-VICDRI,21.227,0.1276,Frozen Foods,119.33,STORE-DKU,30,338.56,False,True,False,True,False,True,False,True,True,False,False
row_05090,PRD-EVFXVR,12.850875916323977,0.0848,Household,162.24,STORE-7WS,47,5527.79,True,False,False,False,True,True,False,False,False,True,False
row_05091,PRD-VTZDFX,17.116,0.0623,Baking Goods,97.87,STORE-OYG,25,1990.82,False,True,False,True,False,True,False,True,True,False,False
row_05092,PRD-2BSMEB,6.619,0.0392,Baking Goods,50.61,STORE-89Z,33,1005.16,False,True,False,False,False,True,False,False,False,False,False
row_05093,PRD-965050,9.105,0.0814,frozen foods,208.97,STORE-DKU,30,1730.9,False,True,False,True,False,True,False,False,False,False,True
row_05094,PRD-SX50VK,6.399,0.1267,SNACK FOODS,34.12,STORE-DKU,30,147.2,False,True,False,True,False,True,False,True,False,False,False
row_05095,PRD-75E78H,7.417,0.031,Household,175.37,STORE-AGY,45,4390.42,False,True,False,False,True,False,False,False,False,True,False
row_05096,PRD-192YWO,12.492,0.0262,CANNED,57.19,STORE-HL7,23,919.31,False,False,True,False,True,True,False,False,False,False,False
row_05097,PRD-CZD9MX,15.567,0.1673,Fruits and Vegetables,176.8,STORE-JOR,34,1053.58,False,False,False,False,True,True,False,True,False,True,False
row_05098,PRD-9ROJVZ,7.967,0.0804,Frozen Foods,56.03,STORE-89Z,33,775.2,False,True,False,False,False,True,False,True,False,False,False
row_05099,PRD-XMSTP3,14.621,0.056,Snack Foods,44.81,STORE-OYG,25,418.2,False,True,False,True,False,True,False,False,False,False,False
row_05100,PRD-SIIAEB,12.850875916323977,0.1586,Snack Foods,118.04,STORE-T5G,47,470.08,False,False,False,False,False,False,True,False,True,False,False
row_05101,PRD-32QVLN,12.655,0.0771,DAIRY,184.58,STORE-OYG,25,4719.06,False,True,False,True,False,True,False,True,False,True,False
row_05102,PRD-0XPJ70,12.850875916323977,0.0972,household,193.44,STORE-7WS,47,4786.75,True,False,False,False,True,True,False,False,False,False,True
row_05104,PRD-T93K2H,12.850875916323977,0.1203,household,190.34,STORE-T5G,47,198.36,False,False,False,False,False,False,True,False,False,False,True
row_05105,PRD-9AHEJ8,12.850875916323977,0.1763,DAIRY,42.85,STORE-T5G,47,40.12,False,False,False,False,False,False,True,False,False,False,False
row_05106,PRD-6I2KOE,19.47,0.0397,Snack Foods,163.85,STORE-YLW,35,2945.03,False,True,False,False,False,False,True,False,False,True,False
row_05108,PRD-9RIGPP,20.42,0.0511,FRUITS AND VEGETABLES,37.65,STORE-9RG,28,117.76,False,True,False,True,False,False,True,False,False,False,False
row_05109,PRD-5I0GQM,18.765,0.146,Breakfast,100.93,STORE-YLW,35,206.16,False,True,False,False,False,False,True,False,True,False,False
row_05110,PRD-DV8A43,12.850875916323977,0.2461,Snack Foods,46.96,STORE-T5G,47,44.72,False,False,False,False,False,False,True,True,False,False,False
row_05111,PRD-LV9PLM,6.886,0.0963,Health and Hygiene,260.34,STORE-JOR,34,255.29,False,False,False,False,True,True,False,False,False,False,True
row_05112,PRD-E5UPVR,12.850875916323977,0.0,Snack Foods,112.17,STORE-7WS,47,3935.31,True,False,False,False,True,True,False,True,True,False,False
row_05113,PRD-52UH5B,12.850875916323977,0.0707,CANNED,211.06,STORE-7WS,47,5499.03,True,False,False,False,True,True,False,False,False,False,True
row_05114,PRD-BOVVPN,9.951,0.0556,Health and Hygiene,198.47,STORE-DKU,30,3286.38,False,True,False,True,False,True,False,False,False,False,True
row_05115,PRD-F13TKM,20.139,0.0731,household,76.69,STORE-AGY,45,216.74,False,True,False,False,True,False,False,False,False,False,False
row_05117,PRD-XH6DLO,18.445,0.1238,Frozen Foods,121.97,STORE-YLW,35,1293.42,False,True,False,False,False,False,True,False,True,False,False
row_05118,PRD-302FAP,14.038,0.0514,fruits and vegetables,148.92,STORE-OYG,25,2910.98,False,True,False,True,False,True,False,False,False,True,False
row_05119,PRD-N3QXKH,13.808,0.0886,Dairy,235.43,STORE-DKU,30,4004.97,False,True,False,True,False,True,False,False,False,False,True
row_05120,PRD-4AWTY0,9.306,0.0887,Hard Drinks,188.53,STORE-9RG,28,3941.88,False,True,False,True,False,False,True,False,False,False,True
row_05121,PRD-0FM2N0,12.850875916323977,0.0826,meat,152.05,STORE-T5G,47,153.77,False,False,False,False,False,False,True,False,False,True,False
row_05122,PRD-FA4IUZ,13.489,0.0791,Dairy,189.21,STORE-DKU,30,1120.43,False,True,False,True,False,True,False,True,False,False,True
row_05123,PRD-CVIYJK,11.192,0.0216,dairy,83.11,STORE-OYG,25,1671.31,False,True,False,True,False,True,False,True,False,False,False
row_05124,PRD-N3VBIA,20.699,0.0593,household,239.95,STORE-HL7,23,4612.32,False,False,True,False,True,True,False,False,False,False,True
row_05125,PRD-1GN81E,12.850875916323977,0.0,Snack Foods,260.66,STORE-T5G,47,760.16,False,False,False,False,False,False,True,True,False,False,True
row_05126,PRD-TJ3D90,14.861,0.1523,STARCHY FOODS,107.46,STORE-89Z,33,729.0,False,True,False,False,False,True,False,False,True,False,False
row_05127,PRD-ON4O79,16.561,0.0282,Household,100.66,STORE-JOR,34,404.0,False,False,False,False,True,True,False,False,True,False,False
row_05128,PRD-4W2O6O,6.843,0.029,HOUSEHOLD,161.61,STORE-OYG,25,2690.74,False,True,False,True,False,True,False,False,False,True,False
row_05129,PRD-L6HYC1,7.321,0.1486,SNACK FOODS,105.36,STORE-9RG,28,2186.84,False,True,False,True,False,False,True,True,True,False,False
row_05130,PRD-9S9WWR,16.419,0.078,fruits and vegetables,101.54,STORE-AGY,45,1883.2,False,True,False,False,True,False,False,True,True,False,False
row_05131,PRD-H8YZWJ,9.544,0.0906,canned,139.29,STORE-AGY,45,2977.3,False,True,False,False,True,False,False,False,True,False,False
row_05133,PRD-AHB3HN,10.158,0.1172,Snack Foods,60.1,STORE-HL7,23,1396.51,False,False,True,False,True,True,False,False,False,False,False
row_05134,PRD-TC2QWF,12.850875916323977,0.1564,Canned,179.8,STORE-7WS,47,5999.33,True,False,False,False,True,True,False,True,False,True,False
row_05135,PRD-3H7I5X,12.850875916323977,0.179,Fruits and Vegetables,143.45,STORE-T5G,47,418.2,False,False,False,False,False,False,True,True,False,True,False
row_05136,PRD-LXLIM5,12.26,0.066,Health and Hygiene,122.36,STORE-YLW,35,244.53,False,True,False,False,False,False,True,False,True,False,False
row_05137,PRD-WZMTFC,9.275,0.0,Household,116.72,STORE-YLW,35,1596.45,False,True,False,False,False,False,True,False,True,False,False
row_05139,PRD-0HHXSC,12.850875916323977,0.0268,household,74.4,STORE-DKU,30,1501.49,False,True,False,True,False,True,False,False,False,False,False
row_05143,PRD-58B6PJ,16.127,0.0644,Dairy,79.11,STORE-HL7,23,1713.08,False,False,True,False,True,True,False,True,False,False,False
row_05144,PRD-YLXYXL,7.534,0.0365,BAKING GOODS,75.71,STORE-DKU,30,1154.46,False,True,False,True,False,True,False,False,False,False,False
row_05145,PRD-BVGKP7,15.96,0.0258,FRUITS AND VEGETABLES,99.99,STORE-89Z,33,1256.83,False,True,False,False,False,True,False,True,True,False,False
row_05148,PRD-T2DADY,17.367,0.0202,Others,78.2,STORE-YLW,35,1269.8,False,True,False,False,False,False,True,False,False,False,False
row_05149,PRD-L11FC6,12.850875916323977,0.0184,Meat,102.81,STORE-7WS,47,1492.36,True,False,False,False,True,True,False,True,True,False,False
row_05150,PRD-NZLAXA,18.663,0.0391,HOUSEHOLD,245.65,STORE-OYG,25,5445.3,False,True,False,True,False,True,False,False,False,False,True
row_05151,PRD-IGJGK2,17.247,0.1186,meat,103.12,STORE-HL7,23,1625.37,False,False,True,False,True,True,False,True,True,False,False
row_05152,PRD-IY3X80,12.353,0.1123,baking goods,223.89,STORE-DKU,30,3445.25,False,True,False,True,False,True,False,False,False,False,True
row_05153,PRD-59JSU0,14.882,0.0992,Meat,132.25,STORE-AGY,45,2465.25,False,True,False,False,True,False,False,True,True,False,False
row_05154,PRD-6852FC,11.998,0.0161,hard drinks,175.22,STORE-OYG,25,4328.1,False,True,False,True,False,True,False,False,False,True,False
row_05155,PRD-D7M46B,6.643,0.0219,Household,32.85,STORE-YLW,35,1255.36,False,True,False,False,False,False,True,False,False,False,False
row_05156,PRD-BJPI4H,6.708,0.0146,Soft Drinks,129.29,STORE-DKU,30,1239.91,False,True,False,True,False,True,False,False,True,False,False
row_05157,PRD-Q3QA3S,19.803,0.0,dairy,252.34,STORE-HL7,23,5590.78,False,False,True,False,True,True,False,True,False,False,True
row_05158,PRD-VP8OWT,12.850875916323977,0.0488,Household,144.47,STORE-T5G,47,146.01,False,False,False,False,False,False,True,False,False,True,False
row_05159,PRD-8A5PN4,5.857,0.0795,Fruits and Vegetables,263.68,STORE-AGY,45,1483.57,False,True,False,False,True,False,False,True,False,False,True
row_05161,PRD-8A5PN4,5.836,0.08,fruits and vegetables,251.64,STORE-9RG,28,4598.39,False,True,False,True,False,False,True,True,False,False,True
row_05163,PRD-VTZDFX,16.715,0.0617,BAKING GOODS,97.52,STORE-9RG,28,2910.72,False,True,False,True,False,False,True,True,True,False,False
row_05164,PRD-WMFTOO,18.627,0.0466,HEALTH AND HYGIENE,152.75,STORE-AGY,45,3292.51,False,True,False,False,True,False,False,False,False,True,False
row_05165,PRD-CP4E30,6.133,0.0233,dairy,174.18,STORE-AGY,45,4472.5,False,True,False,False,True,False,False,False,False,True,False
row_05166,PRD-H56OB4,9.19,0.0463,Household,108.13,STORE-OYG,25,1774.75,False,True,False,True,False,True,False,False,True,False,False
row_05167,PRD-5WVO01,5.224,0.031,Health and Hygiene,36.33,STORE-9RG,28,416.03,False,True,False,True,False,False,True,False,False,False,False
row_05168,PRD-RJ6GD2,12.063,0.0083,Health and Hygiene,116.44,STORE-9RG,28,2408.82,False,True,False,True,False,False,True,False,True,False,False
row_05169,PRD-U0COJB,12.850875916323977,0.0648,FROZEN FOODS,181.63,STORE-7WS,47,4370.68,True,False,False,False,True,True,False,False,False,True,False
row_05170,PRD-ZN1N5R,12.850875916323977,0.0349,Meat,194.05,STORE-7WS,47,3102.16,True,False,False,False,True,True,False,True,False,False,True
row_05171,PRD-AN4EIO,14.321,0.2191,FROZEN FOODS,53.08,STORE-JOR,34,164.59,False,False,False,False,True,True,False,True,False,False,False
row_05172,PRD-IWS48A,14.065,0.0336,BAKING GOODS,95.73,STORE-OYG,25,2111.88,False,True,False,True,False,True,False,True,True,False,False
